id	year	state	county	spend	crime	ratio
2006::MN::DAKOTA	2006	MN	Dakota	2442.42	0	2442.42
2010::OK::LE FLORE	2010	OK	Le Flore 	296.13	57	5.195263158
2012::TX::TRAVIS	2012	TX	Travis	706989.1	3937	179.5755906
2006::MS::MARSHALL	2006	MS	Marshall 	998	0	998
2007::CA::CALAVERAS	2007	CA	Calaveras	43934	48	915.2916667
2006::MN::OLMSTED	2006	MN	Olmsted	3493	0	3493
2007::CA::MERCED	2007	CA	Merced	105000	1404	74.78632479
2008::PA::LANCASTER	2008	PA	Lancaster	2495	699	3.569384835
2006::MN::ANOKA	2006	MN	Anoka	37632.39	0	37632.39
2008::OH::HOLMES	2008	OH	Holmes 	138	10	13.8
2012::MO::CALLAWAY	2012	MO	Callaway	42749.91	53	806.6020755
2008::KS::BARTON	2008	KS	Barton	5550	87	63.79310345
2008::CO::MORGAN	2008	CO	Morgan	528.39	24	22.01625
2010::IN::PORTER	2010	IN	Porter	276	200	1.38
2009::NC::WAKE	2009	NC	Wake	1237032	2380	519.7613445
2011::NY::CHENANGO	2011	NY	Chenango	25276	24	1053.166667
2012::TX::HARRIS	2012	TX	Harris	2215813.85	30498	72.65439865
2006::TX::CALHOUN	2006	TX	Calhoun	648.84	32	20.27625
2009::KY::LAUREL	2009	KY	Laurel 	76011	12	6334.25
2009::MA::MIDDLESEX	2009	MA	Middlesex	33126.94	4127	8.026881512
2007::OH::MAHONING	2007	OH	Mahoning	2113.42	921	2.294701412
2012::MO::PLATTE	2012	MO	Platte 	4680.91	55	85.10745455
2010::GA::COWETA	2010	GA	Coweta	629713.5	222	2836.547297
2006::SC::SPARTANBURG	2006	SC	Spartanburg	0	1690	0
2006::ND::MORTON	2006	ND	Morton	9311	34	273.8529412
2012::KS::RILEY	2012	KS	Riley	2994	174	17.20689655
2008::OH::MIAMI	2008	OH	Miami	216	41	5.268292683
2007::GA::FULTON	2007	GA	Fulton	85329	10415	8.192894863
2012::TX::HOPKINS	2012	TX	Hopkins	6086.01	39	156.0515385
2006::SC::RICHLAND	2006	SC	Richland	136202	3437	39.6281641
2006::NC::CARTERET	2006	NC	Carteret	552	188	2.936170213
2006::AL::MOBILE	2006	AL	Mobile	4491	1451	3.095106823
2012::AL::MONTGOMERY	2012	AL	Montgomery	956076.26	827	1156.077703
2011::CA::SACRAMENTO	2011	CA	Sacramento	505878.85	6201	81.58020481
2012::ND::STARK	2012	ND	Stark	1440	41	35.12195122
2008::WA::PIERCE	2008	WA	Pierce	1104	3967	0.278295942
2006::KY::KENTON	2006	KY	Kenton	1996	28	71.28571429
2006::IL::KANKAKEE	2006	IL	Kankakee 	1518	0	1518
2012::KS::GEARY	2012	KS	Geary	525	162	3.240740741
2007::FL::COLUMBIA	2007	FL	Columbia	17465	419	41.68257757
2006::AR::WHITE	2006	AR	White	499	151	3.304635762
2008::IL::LA SALLE	2008	IL	La Salle	138	0	138
2012::MO::BOONE	2012	MO	Boone	400	476	0.840336134
2006::IA::BUENA VISTA	2006	IA	Buena Vista	12419.71	34	365.2855882
2007::NC::DURHAM	2007	NC	Durham	13972	65	214.9538462
2012::GA::MUSCOGEE	2012	GA	Muscogee	46555.07	994	46.83608652
2008::TX::GRAYSON	2008	TX	Grayson	138	265	0.520754717
2012::KY::MADISON	2012	KY	Madison 	374174	14	26726.71429
2008::CA::LOS ANGELES	2008	CA	Los Angeles	1481411.16	59072	25.07805999
2011::TN::BLOUNT	2011	TN	Blount	47989	345	139.0985507
2011::MO::SAINT FRANCOIS	2011	MO	St. Francois	25000	35	714.2857143
2010::IN::TIPPECANOE	2010	IN	Tippecanoe	2495.1	312	7.997115385
2010::IN::STEUBEN	2010	IN	Steuben 	5511.14	19	290.06
2006::FL::COLLIER	2006	FL	Collier 	185267	1308	141.6414373
2012::MO::JASPER	2012	MO	Jasper 	220960.93	172	1284.65657
2011::NC::MOORE	2011	NC	Moore 	3192	60	53.2
2011::MN::SAINT LOUIS	2011	MN	St. Louis	2495	0	2495
2007::AR::MISSISSIPPI	2007	AR	Mississippi	5871	156	37.63461538
2008::NC::WATAUGA	2008	NC	Watauga	4268	47	90.80851064
2012::IL::LOGAN	2012	IL	Logan	552	58	9.517241379
2006::IL::CHRISTIAN	2006	IL	Christian	4391.55	0	4391.55
2012::IL::KNOX	2012	IL	Knox	525256.93	123	4270.381545
2009::NV::CLARK	2009	NV	Clark	134388.77	15344	8.758392205
2011::MO::FRANKLIN	2011	MO	Franklin	454060	129	3519.844961
2012::IN::KNOX	2012	IN	Knox	77574.89	0	77574.89
2008::GA::GWINNETT	2008	GA	Gwinnett	19779	2494	7.93063352
2011::WI::RACINE	2011	WI	Racine	460000	446	1031.390135
2006::TN::WASHINGTON	2006	TN	Washington	8982	329	27.30091185
2012::IA::LINN	2012	IA	Linn	516	393	1.312977099
2006::OH::LAWRENCE	2006	OH	Lawrence	4374	0	4374
2012::NY::BROOME	2012	NY	Broome	320979.39	543	591.1222652
2008::CA::CALAVERAS	2008	CA	Calaveras	5358.84	83	64.56433735
2008::MI::BERRIEN	2008	MI	Berrien 	18962	125	151.696
2011::IN::NOBLE	2011	IN	Noble	230066.12	14	16433.29429
2012::CA::FRESNO	2012	CA	Fresno	957548.5	4829	198.2912611
2011::WV::FAYETTE	2011	WV	Fayette	321311.11	51	6300.217843
2008::IL::CHRISTIAN	2008	IL	Christian	499	0	499
2010::TN::WILLIAMSON	2010	TN	Williamson	80288.14	181	443.580884
2009::CA::KINGS	2009	CA	Kings	150764	111	1358.234234
2010::IN::CLARK	2010	IN	Clark	11174.37	528	21.16357955
2012::MI::DELTA	2012	MI	Delta	101360.17	55	1842.912182
2007::FL::LEON	2007	FL	Leon	42181	2482	16.99476229
2009::OH::LAKE	2009	OH	Lake	1602.52	150	10.68346667
2011::IN::CASS	2011	IN	Cass	120	21	5.714285714
2007::WA::BENTON	2007	WA	Benton	65070	345	188.6086957
2009::PA::ALLEGHENY	2009	PA	Allegheny	8720	4314	2.021325916
2006::IN::VANDERBURGH	2006	IN	Vanderburgh	18516	589	31.43633277
2011::AZ::SANTA CRUZ	2011	AZ	Santa Cruz	226675	66	3434.469697
2010::TX::HAYS	2010	TX	Hays	3414	203	16.81773399
2012::FL::POLK	2012	FL	Polk	26014.69	2378	10.93973507
2012::MI::ALLEGAN	2012	MI	Allegan	437194.43	93	4701.015376
2010::CT::HARTFORD	2010	CT	Hartford	3624	2860	1.267132867
2010::SD::HUGHES	2010	SD	Hughes	4264	26	164
2006::WI::KENOSHA	2006	WI	Kenosha	28549	396	72.09343434
2007::GA::BIBB	2007	GA	Bibb	1104	881	1.253121453
2007::MT::GALLATIN	2007	MT	Gallatin	1104	90	12.26666667
2012::OH::FAIRFIELD	2012	OH	Fairfield	573316.79	26	22050.64577
2008::FL::LEVY	2008	FL	Levy	276	205	1.346341463
2009::KY::JEFFERSON	2009	KY	Jefferson	124955.97	3941	31.70666582
2011::VA::CAROLINE	2011	VA	Caroline	460000	37	12432.43243
2011::GA::CHATHAM	2011	GA	Chatham	32640.22	918	35.55579521
2009::VA::PRINCE WILLIAM	2009	VA	Prince William	4130.4	661	6.24871407
2006::FL::ORANGE	2006	FL	Orange 	680426	7341	92.68846206
2007::OH::WARREN	2007	OH	Warren	1115.42	582	1.91652921
2006::ID::KOOTENAI	2006	ID	Kootenai	2994	437	6.851258581
2007::FL::LEVY	2007	FL	Levy	7400	154	48.05194805
2011::NC::BUNCOMBE	2011	NC	Buncombe 	884	155	5.703225806
2011::VA::CHESAPEAKE CITY	2011	VA	Chesapeake	1628	892	1.825112108
2011::AR::WHITE	2011	AR	White	237.42	135	1.758666667
2007::GA::GWINNETT	2007	GA	Gwinnett	7984	2328	3.429553265
2012::GA::TOOMBS	2012	GA	Toombs	690	56	12.32142857
2011::MA::WORCESTER	2011	MA	Worcester	98039	3143	31.19280942
2012::NY::WESTCHESTER	2012	NY	Westchester	1396589.81	2363	591.0240415
2007::NC::ALEXANDER	2007	NC	Alexander 	998	80	12.475
2006::OH::LICKING	2006	OH	Licking	14236.56	97	146.7686598
2010::OH::GALLIA	2010	OH	Gallia	4013	18	222.9444444
2007::GA::LIBERTY	2007	GA	Liberty	3992	225	17.74222222
2008::WI::ROCK	2008	WI	Rock	5988	376	15.92553191
2010::IL::STEPHENSON	2010	IL	Stephenson	600	49	12.24489796
2008::FL::LEON	2008	FL	Leon	306693	2630	116.613308
2012::IA::MARION	2012	IA	Marion	618	0	618
2010::IN::VANDERBURGH	2010	IN	Vanderburgh	276	547	0.504570384
2012::MI::OTTAWA	2012	MI	Ottawa 	174157.52	319	545.9483386
2012::MO::JACKSON	2012	MO	Jackson	288698.52	6867	42.04143294
2011::NJ::OCEAN	2011	NJ	Ocean	163121.74	504	323.654246
2009::AR::OUACHITA	2009	AR	Ouachita	3005.8	82	36.65609756
2006::NH::GRAFTON	2006	NH	Grafton	5128	20	256.4
2006::FL::MONROE	2006	FL	Monroe	817831	454	1801.389868
2011::CO::MESA	2011	CO	Mesa	684	438	1.561643836
2008::MI::GENESEE	2008	MI	Genesee	20459	3090	6.621035599
2007::FL::COLLIER	2007	FL	Collier 	2495	1297	1.923670008
2009::AL::MARSHALL	2009	AL	Marshall	420000	82	5121.95122
2011::FL::MARTIN	2011	FL	Martin	47455	358	132.5558659
2006::MO::BUCHANAN	2006	MO	Buchanan	65070	242	268.8842975
2010::MD::MONTGOMERY	2010	MD	Montgomery	9512	1775	5.358873239
2012::MO::SCOTT	2012	MO	Scott	28001.54	394	71.06989848
2010::RI::PROVIDENCE	2010	RI	Providence	98113	2163	45.35968562
2012::IN::VIGO	2012	IN	Vigo	488391.07	224	2180.317277
2007::AR::OUACHITA	2007	AR	Ouachita	19960	82	243.4146341
2007::CA::ALAMEDA	2007	CA	Alameda	828	12949	0.063943162
2008::WA::GRAYS HARBOR	2008	WA	Grays Harbor	690	39	17.69230769
2009::GA::COWETA	2009	GA	Coweta	375337.37	238	1577.047773
2012::KY::FLOYD	2012	KY	Floyd 	25000	1	25000
2010::NY::MONTGOMERY	2010	NY	Montgomery 	8600	15	573.3333333
2012::MN::CARVER	2012	MN	Carver	2090.97	0	2090.97
2012::NC::CUMBERLAND	2012	NC	Cumberland	23255.2	1822	12.76355653
2011::MI::LAPEER	2011	MI	Lapeer	240	46	5.217391304
2008::AZ::COCONINO	2008	AZ	Coconino	3588	284	12.63380282
2012::AL::COFFEE	2012	AL	Coffee	75097.22	110	682.702
2008::AR::MISSISSIPPI	2008	AR	Mississippi	828	197	4.203045685
2008::MO::SALINE	2008	MO	Saline	1996	27	73.92592593
2009::NC::WATAUGA	2009	NC	Watauga	480	32	15
2008::NC::COLUMBUS	2008	NC	Columbus 	1996	161	12.39751553
2011::IL::WHITESIDE	2011	IL	Whiteside	25000	0	25000
2011::MO::SAINT LOUIS	2011	MO	St. Louis	25000	2171	11.51543068
2008::IN::JOHNSON	2008	IN	Johnson	1643.81	199	8.260351759
2006::GA::FULTON	2006	GA	Fulton	8350.2	9623	0.867733555
2006::IN::HAMILTON	2006	IN	Hamilton	20586	110	187.1454545
2006::MI::EMMET	2006	MI	Emmet	1139.1	80	14.23875
2012::PA::BEAVER	2012	PA	Beaver	998	9	110.8888889
2009::WI::ROCK	2009	WI	Rock	45.48	364	0.124945055
2011::AR::BENTON	2011	AR	Benton 	191705.13	158	1213.323608
2007::NC::ROBESON	2007	NC	Robeson	911.71	365	2.497835616
2010::WI::RACINE	2010	WI	Racine	2706.3	498	5.434337349
2009::NC::HAYWOOD	2009	NC	Haywood 	27900	89	313.4831461
2007::TX::GRAY	2007	TX	Gray	414	114	3.631578947
2007::CO::ROUTT	2007	CO	Routt	138	58	2.379310345
2006::MN::BENTON	2006	MN	Benton	72555	0	72555
2006::AZ::PINAL	2006	AZ	Pinal	40999	912	44.95504386
2011::KY::MADISON	2011	KY	Madison 	1800	8	225
2010::MO::CAMDEN	2010	MO	Camden	32155.35	46	699.0293478
2011::MO::BATES	2011	MO	Bates	25000	30	833.3333333
2008::CA::MERCED	2008	CA	Merced	14970	1487	10.0672495
2008::ID::KOOTENAI	2008	ID	Kootenai	1497	456	3.282894737
2006::IA::MUSCATINE	2006	IA	Muscatine	2962	142	20.85915493
2006::IN::NOBLE	2006	IN	Noble	4491	16	280.6875
2012::OK::TULSA	2012	OK	Tulsa	62987.84	4483	14.05037698
2012::VA::DANVILLE CITY	2012	VA	Danville	8960	135	66.37037037
2012::KY::BOONE	2012	KY	Boone	2978	144	20.68055556
2008::KS::MONTGOMERY	2008	KS	Montgomery	3384	81	41.77777778
2009::MD::HARFORD	2009	MD	Harford	283107	757	373.985469
2011::MI::NEWAYGO	2011	MI	Newaygo	378	0	378
2012::NY::CLINTON	2012	NY	Clinton 	484547.54	2	242273.77
2011::IA::LINN	2011	IA	Linn	5569.84	400	13.9246
2012::GA::MURRAY	2012	GA	Murray 	89115	84	1060.892857
2012::MI::LENAWEE	2012	MI	Lenawee	929024.69	83	11193.06855
2008::MN::MARTIN	2008	MN	Martin	6487	0	6487
2007::WA::PIERCE	2007	WA	Pierce	2994	3925	0.762802548
2008::GA::BIBB	2008	GA	Bibb	1242	1067	1.164011246
2010::FL::BREVARD	2010	FL	Brevard	3.90E+07	3179	12262.93707
2012::VA::STAFFORD	2012	VA	Stafford 	12000	195	61.53846154
2008::OH::GALLIA	2008	OH	Gallia	695.71	22	31.62318182
2009::FL::ALACHUA	2009	FL	Alachua	7260	2072	3.503861004
2008::TN::CARTER	2008	TN	Carter	2275.7	77	29.55454545
2009::MI::GENESEE	2009	MI	Genesee	1512.76	3089	0.48972483
2011::AZ::PINAL	2011	AZ	Pinal	2366192.97	760	3113.411803
2009::IL::KANE	2009	IL	Kane 	1104	0	1104
2010::PA::BUCKS	2010	PA	Bucks	297.92	511	0.583013699
2012::GA::HENRY	2012	GA	Henry	15022.26	346	43.41693642
2007::CO::MORGAN	2007	CO	Morgan	828	27	30.66666667
2006::DE::NEW CASTLE	2006	DE	New Castle	18962	3095	6.126655897
2007::KS::BARTON	2007	KS	Barton	998	253	3.944664032
2009::VA::PAGE	2009	VA	Page	499	26	19.19230769
2012::GA::WALTON	2012	GA	Walton 	2119536.11	85	24935.71894
2007::FL::BAY	2007	FL	Bay	150966	904	166.9977876
2006::AL::TALLAPOOSA	2006	AL	Tallapoosa	1380	0	1380
2006::MI::LIVINGSTON	2006	MI	Livingston	71630.05	30	2387.668333
2008::PA::ALLEGHENY	2008	PA	Allegheny	1497	4519	0.33126798
2010::KS::LYON	2010	KS	Lyon	1236	97	12.74226804
2010::SC::BERKELEY	2010	SC	Berkeley	4000	794	5.037783375
2010::SC::OCONEE	2010	SC	Oconee	86255.9	277	311.3931408
2011::AR::SALINE	2011	AR	Saline	189354.04	132	1434.500303
2011::OH::ATHENS	2011	OH	Athens	220016.77	40	5500.41925
2011::WA::KITSAP	2011	WA	Kitsap	696	756	0.920634921
2006::MN::BROWN	2006	MN	Brown	7214.26	0	7214.26
2010::IN::DUBOIS	2010	IN	Dubois	1103.1	4	275.775
2007::PA::ALLEGHENY	2007	PA	Allegheny	2994	4475	0.669050279
2008::MI::EATON	2008	MI	Eaton	4990	89	56.06741573
2012::IN::DELAWARE	2012	IN	Delaware	360270.68	258	1396.397984
2012::NE::HALL	2012	NE	Hall	3092.79	162	19.0912963
2010::NY::CHEMUNG	2010	NY	Chemung	47069	134	351.261194
2010::OH::FAIRFIELD	2010	OH	Fairfield	89161.65	160	557.2603125
2011::IL::WINNEBAGO	2011	IL	Winnebago	139290.1	2180	63.89454128
2008::AZ::YAVAPAI	2008	AZ	Yavapai	74264	424	175.1509434
2012::FL::LEON	2012	FL	Leon	270036	1923	140.424337
2012::GA::BALDWIN	2012	GA	Baldwin 	33381.81	177	188.5977966
2010::WY::UINTA	2010	WY	Uinta	704.52	7	100.6457143
2006::OH::SENECA	2006	OH	Seneca	6901	21	328.6190476
2012::IN::CLINTON	2012	IN	Clinton	310716.09	61	5093.706393
2006::KS::JOHNSON	2006	KS	Johnson	1996	852	2.342723005
2009::WA::ISLAND	2009	WA	Island	4990	56	89.10714286
2012::TX::SAN PATRICIO	2012	TX	San Patricio	206649.01	15	13776.60067
2011::AL::CULLMAN	2011	AL	Cullman	85739.15	141	608.079078
2007::LA::VERNON	2007	LA	Vernon	499	233	2.141630901
2007::WI::KENOSHA	2007	WI	Kenosha	4462.5	406	10.99137931
2010::AR::FAULKNER	2010	AR	Faulkner	240	315	0.761904762
2012::OH::STARK	2012	OH	Stark	1269478.23	952	1333.485536
2008::FL::NASSAU	2008	FL	Nassau	18962	652	29.08282209
2012::SC::SPARTANBURG	2012	SC	Spartanburg	163053.63	1133	143.9131774
2012::TN::WILSON	2012	TN	Wilson	1520876.29	394	3860.092107
2010::NY::YATES	2010	NY	Yates	25000	7	3571.428571
2012::AR::MISSISSIPPI	2012	AR	Mississippi	73218.37	196	373.5631122
2012::CO::FREMONT	2012	CO	Fremont	238616.87	127	1878.872992
2006::TN::RUTHERFORD	2006	TN	Rutherford	7761	1232	6.299512987
2008::NC::DAVIE	2008	NC	Davie	2548	43	59.25581395
2006::ND::BURLEIGH	2006	ND	Burleigh	68105	138	493.5144928
2006::VT::BENNINGTON	2006	VT	Bennington	276	24	11.5
2010::GA::CLAYTON	2010	GA	Clayton	162436.68	1339	121.3119343
2012::TX::WILLIAMSON	2012	TX	Williamson	993495.05	515	1929.116602
2008::NH::CHESHIRE	2008	NH	Cheshire	552	55	10.03636364
2011::UT::UTAH	2011	UT	Utah	414	330	1.254545455
2007::NY::ROCKLAND	2007	NY	Rockland	3174	482	6.585062241
2011::IN::MARION	2011	IN	Marion	924488.55	9296	99.45014522
2012::MA::WORCESTER	2012	MA	Worcester	962012.83	3161	304.3381303
2006::GA::JACKSON	2006	GA	Jackson 	7576.13	60	126.2688333
2012::FL::CLAY	2012	FL	Clay 	1401.2	684	2.048538012
2011::NY::ESSEX	2011	NY	Essex 	47069	0	47069
2007::NC::GRANVILLE	2007	NC	Granville	4423.55	101	43.79752475
2006::NC::DUPLIN	2006	NC	Duplin	1362.1	126	10.81031746
2006::ME::YORK	2006	ME	York	2835	156	18.17307692
2006::OR::KLAMATH	2006	OR	Klamath	14471	218	66.38073394
2011::IN::PORTER	2011	IN	Porter	67954.29	200	339.77145
2006::CO::MESA	2006	CO	Mesa	638.54	367	1.739891008
2010::CO::MESA	2010	CO	Mesa	58.71	388	0.151314433
2008::PA::BUCKS	2008	PA	Bucks	138	669	0.206278027
2007::UT::UTAH	2007	UT	Utah	1104	384	2.875
2008::WA::MASON	2008	WA	Mason	36759.86	149	246.7104698
2010::IN::LAKE	2010	IN	Lake	35433.26	1983	17.86851236
2006::WI::EAU CLAIRE	2006	WI	Eau Claire	12974	149	87.0738255
2008::PA::COLUMBIA	2008	PA	Columbia	619	71	8.718309859
2007::TX::GRAYSON	2007	TX	Grayson	138	257	0.536964981
2006::SC::CHARLESTON	2006	SC	Charleston	184580	3482	53.0097645
2009::FL::BREVARD	2009	FL	Brevard	1339482.07	3590	373.1147827
2012::NH::CARROLL	2012	NH	Carroll	34902.08	45	775.6017778
2006::MI::SANILAC	2006	MI	Sanilac 	2187	16	136.6875
2006::VA::GLOUCESTER	2006	VA	Gloucester	8260	17	485.8823529
2012::IL::WINNEBAGO	2012	IL	Winnebago	193295.79	2214	87.30613821
2010::FL::SEMINOLE	2010	FL	Seminole	41822	754	55.4668435
2007::WI::POLK	2007	WI	Polk	276	81	3.407407407
2010::AR::BENTON	2010	AR	Benton 	117.42	163	0.720368098
2006::NC::MOORE	2006	NC	Moore 	5278.26	83	63.59349398
2009::WI::PIERCE	2009	WI	Pierce	277.57	36	7.710277778
2007::IN::HOWARD	2007	IN	Howard	6986	262	26.66412214
2010::NC::CALDWELL	2010	NC	Caldwell 	352.26	62	5.681612903
2010::TX::WICHITA	2010	TX	Wichita	150000	468	320.5128205
2011::TX::TRAVIS	2011	TX	Travis	490218.32	3912	125.3114315
2012::GA::TROUP	2012	GA	Troup	137994.98	156	884.5832051
2008::CA::KERN	2008	CA	Kern	664109.16	4581	144.9703471
2007::OH::MONTGOMERY	2007	OH	Montgomery	2495	1930	1.292746114
2011::OH::FAIRFIELD	2011	OH	Fairfield	91034.27	151	602.8759603
2008::KY::JEFFERSON	2008	KY	Jefferson	302020.66	4559	66.24712876
2006::MN::CASS	2006	MN	Cass	5903	0	5903
2011::WI::PIERCE	2011	WI	Pierce	291528.04	30	9717.601333
2011::KY::FRANKLIN	2011	KY	Franklin	1563535.93	102	15328.78363
2011::TX::HAYS	2011	TX	Hays	281229.97	240	1171.791542
2011::CA::SUTTER	2011	CA	Sutter	1726.13	342	5.047163743
2008::NC::GRANVILLE	2008	NC	Granville	244844	60	4080.733333
2012::VA::FRANKLIN	2012	VA	Franklin	184194.83	37	4978.238649
2012::NV::CARSON CITY	2012	NV	Carson City	3890.26	132	29.47166667
2006::VA::FREDERICK	2006	VA	Frederick	4268	108	39.51851852
2009::MT::LEWIS AND CLARK	2009	MT	Lewis and Clark	1046	93	11.24731183
2010::IA::DES MOINES	2010	IA	Des Moines	960	166	5.78313253
2011::NC::HALIFAX	2011	NC	Halifax	1640	187	8.770053476
2012::AZ::NAVAJO	2012	AZ	Navajo	682607.61	1963	347.7369384
2010::OR::DESCHUTES	2010	OR	Deschutes	2272	492	4.617886179
2009::TN::SHELBY	2009	TN	Shelby	420000	12873	32.62642741
2010::IL::WILL	2010	IL	Will	107800	1025	105.1707317
2007::GA::CAMDEN	2007	GA	Camden	552	207	2.666666667
2012::CO::ADAMS	2012	CO	Adams	53192.54	1507	35.29697412
2006::IN::PUTNAM	2006	IN	Putnam	3375.65	112	30.13973214
2011::IA::BUENA VISTA	2011	IA	Buena Vista	16818.83	63	266.9655556
2009::VA::FREDERICK	2009	VA	Frederick	161396	84	1921.380952
2011::TN::HAWKINS	2011	TN	Hawkins	50840	52	977.6923077
2008::VA::FREDERICK	2008	VA	Frederick	1550	85	18.23529412
2006::OR::UMATILLA	2006	OR	Umatilla	6986	110	63.50909091
2009::IN::MARION	2009	IN	Marion	439707.63	9915	44.34771861
2012::WI::WAUKESHA	2012	WI	Waukesha	7060	190	37.15789474
